"Year","Plot","Tag","Taxon","X..cm.","Y..cm.","Tag.offset.x","Tag.offset.y","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Died.this.census.final","Length..cm..prev","Growth","Survival"
2016,46,"1464*A","Lupinus argenteus",117,22,-10,-10,3,4.5,0,0,FALSE,3.5,-0.5,1
2017,46,"1464*A","Lupinus argenteus",117,22,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1465*A","Ivesia gordonii",124.484931533623,25.2200721591533,-10,-10,1,1,1,1,FALSE,NA,NA,1
2015,46,"1465*B","Ivesia gordonii",124.016192016712,24.6539030546982,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*C","Ivesia gordonii",119.712312443965,34.4120404432308,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*D","Ivesia gordonii",113.859858549435,29.2883223681445,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*E","Ivesia gordonii",123.585719388113,20.1324514391289,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*F","Ivesia gordonii",114.831506140975,17.7578366349083,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*G","Ivesia gordonii",113.594258984811,33.2659959178099,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*H","Ivesia gordonii",114.379189232649,16.7733899060965,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*I","Ivesia gordonii",122.202306897161,32.0558144331973,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*J","Ivesia gordonii",124.272102581141,20.8376833615178,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*K","Ivesia gordonii",122.008062708765,22.6177863084927,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*L","Ivesia gordonii",122.076578113878,30.8037405584792,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1465*A","Ivesia gordonii",125.287914688074,27.6747409861396,-10,-10,1,1,0,1,FALSE,1,0,1
2016,46,"1465*A","Ivesia gordonii",123.284205093302,25.0870018250734,-10,-10,3,3,1,0,FALSE,1,2,1
2016,46,"1465*B","Ivesia gordonii",119.532564774799,20.6759153323122,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*C","Ivesia gordonii",124.917463419172,27.394852105602,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*D","Ivesia gordonii",111.832124531485,24.2799253230476,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*E","Ivesia gordonii",123.200104176546,26.5773060979896,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*F","Ivesia gordonii",118.861177769903,20.9090398994103,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*G","Ivesia gordonii",118.31251550377,19.192695528062,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*H","Ivesia gordonii",120.022250644931,26.1342231860812,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*I","Ivesia gordonii",120.358704361362,20.8120798272271,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*J","Ivesia gordonii",120.846713774623,22.3934316553253,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*K","Ivesia gordonii",114.735163741875,27.7336431581604,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*L","Ivesia gordonii",116.538095665778,24.3565137120882,-10,-10,3,3,0,0,FALSE,1,2,1
2016,46,"1465*A","Ivesia gordonii",116.203660365092,27.0160299906905,-10,-10,3,3,0,0,FALSE,3,0,1
2017,46,"1465*A","Ivesia gordonii",118,26,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1466*A","Lupinus argenteus",109,30,-10,-10,2.5,2.5,0,1,FALSE,NA,NA,1
2016,46,"1466*A","Lupinus argenteus",109,30,-10,-10,2,3,0,0,FALSE,2.5,-0.5,1
2017,46,"1466*A","Lupinus argenteus",109,30,-10,-10,0,0,0,0,TRUE,2,-2,0
2015,46,"1467*A","Lupinus argenteus",98,52,-10,-10,4,3,0,1,FALSE,NA,NA,1
2016,46,"1467*A","Lupinus argenteus",98,52,-10,-10,1,2.5,0,0,FALSE,4,-3,1
2017,46,"1467*A","Lupinus argenteus",98,52,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1468*A","Lupinus argenteus",98,49,-10,-10,3,3.5,0,1,FALSE,NA,NA,1
2016,46,"1468*A","Lupinus argenteus",98,49,-10,-10,1,2,0,0,FALSE,3,-2,1
2017,46,"1468*A","Lupinus argenteus",98,49,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1469*A","Lupinus argenteus",102,49,-10,-10,3,3,0,1,FALSE,NA,NA,1
2016,46,"1469*A","Lupinus argenteus",102,49,-10,-10,0,0,0,0,TRUE,3,-3,0
2014,14,"147*A","Lupinus argenteus",80,10,-10,-10,5,4,0,0,FALSE,NA,NA,1
2015,14,"147*A","Lupinus argenteus",80,10,-10,-10,7,5.5,0,0,FALSE,5,2,1
2016,14,"147*A","Lupinus argenteus",80,10,-10,-10,4,4,0,0,FALSE,7,-3,1
2017,14,"147*A","Lupinus argenteus",80,10,-10,-10,0,0,0,0,TRUE,4,-4,0
2015,46,"1470*A","Lupinus argenteus",97,42,-10,-10,4,3.5,0,1,FALSE,NA,NA,1
2016,46,"1470*A","Lupinus argenteus",97,42,-10,-10,3,3.5,0,0,FALSE,4,-1,1
2017,46,"1470*A","Lupinus argenteus",97,42,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1471*A","Senecio crassulus",128,40,-10,-10,1,2,0,1,FALSE,NA,NA,1
2016,46,"1471*A","Senecio crassulus",128,40,-10,-10,2.5,3.5,0,0,FALSE,1,1.5,1
2017,46,"1471*A","Senecio crassulus",128,40,-10,-10,8,6,0,0,FALSE,2.5,5.5,1
2018,46,"1471*A","Senecio crassulus",128,40,-10,-10,2,4,0,0,FALSE,8,-6,1
2015,46,"1472*A","Heterotheca villosa",78,49,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1472*A","Heterotheca villosa",78,49,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1473*A","Arenaria congesta",97,35,-10,-10,0.6,1.5,0,1,FALSE,NA,NA,1
2016,46,"1473*A","Arenaria congesta",97,35,-10,-10,2.5,2.5,0,0,FALSE,0.6,1.9,1
2017,46,"1473*A","Arenaria congesta",97,35,-10,-10,4,2,0,0,FALSE,2.5,1.5,1
2018,46,"1473*A","Arenaria congesta",97,35,-10,-10,4,3.5,4,0,FALSE,4,0,1
2015,46,"1474*A","Lupinus argenteus",103,0,-10,-10,4,4,0,0,FALSE,NA,NA,1
2016,46,"1474*A","Lupinus argenteus",103,0,-10,-10,0,0,0,0,TRUE,4,-4,0
2015,46,"1475*A","Eriogonum umbellatum",67.4976686160705,22.7225287425483,-10,-10,1,0.5,1,1,FALSE,NA,NA,1
2015,46,"1475*B","Eriogonum umbellatum",66.3262083215427,22.4416166191972,-10,-10,1,0.5,0,1,FALSE,NA,NA,1
2015,46,"1475*A","Eriogonum umbellatum",67.7882720144779,23.2885874986175,-10,-10,1,0.5,0,1,FALSE,1,0,1
2016,46,"1475*A","Eriogonum umbellatum",67,23,-10,-10,1,1,0,0,FALSE,1,0,1
2017,46,"1475*A","Eriogonum umbellatum",67,23,-10,-10,1,1,0,0,FALSE,1,0,1
2018,46,"1475*A","Eriogonum umbellatum",67,23,-10,-10,0,0,0,0,FALSE,1,-1,1
2015,46,"1476*A","Eriogonum umbellatum",54,12.5,-10,-10,0.8,0.6,0,1,FALSE,NA,NA,1
2016,46,"1476*A","Eriogonum umbellatum",54,12.5,-10,-10,1,1,0,0,FALSE,0.8,0.2,1
2017,46,"1476*A","Eriogonum umbellatum",54,12.5,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1477*A","Phacelia hastata",127,48,-10,-10,7,3,0,0,FALSE,NA,NA,1
2016,46,"1477*A","Phacelia hastata",127,48,-10,-10,8,5,3,0,FALSE,7,1,1
2017,46,"1477*A","Phacelia hastata",127,48,-10,-10,9,4,2,0,FALSE,8,1,1
2018,46,"1477*A","Phacelia hastata",127,48,-10,-10,3.5,3.5,0,0,FALSE,9,-5.5,1
2015,46,"1478*A","Ivesia gordonii",125.831202340068,30.4967589960183,-2,-5,1,1,1,1,FALSE,NA,NA,1
2015,46,"1478*B","Ivesia gordonii",124.101647736196,25.1693786218458,-2,-5,1,1,0,1,FALSE,NA,NA,1
2015,46,"1478*C","Ivesia gordonii",132.677484264177,24.2240299706969,-2,-5,1,1,0,1,FALSE,NA,NA,1
2015,46,"1478*D","Ivesia gordonii",128.41798823297,31.1396464134832,-2,-5,1,1,0,1,FALSE,NA,NA,1
2015,46,"1478*A","Ivesia gordonii",130.909073298583,23.3295672619527,-2,-5,1,1,0,1,FALSE,1,0,1
2016,46,"1478*A","Ivesia gordonii",129.480085055622,24.5806035251433,-2,-5,2,2,1,0,FALSE,1,1,1
2016,46,"1478*B","Ivesia gordonii",126.256027476054,26.2483904135915,-2,-5,2,2,0,0,FALSE,1,1,1
2016,46,"1478*C","Ivesia gordonii",127.783053929761,25.9095961373933,-2,-5,2,2,0,0,FALSE,1,1,1
2016,46,"1478*D","Ivesia gordonii",130.663458292234,26.1620941214248,-2,-5,2,2,0,0,FALSE,1,1,1
2016,46,"1478*A","Ivesia gordonii",128.075235909371,29.7005478091212,-2,-5,2,2,0,0,FALSE,2,0,1
2017,46,"1478*A","Ivesia gordonii",127.681584002893,27.7293828519945,-2,-5,2,2,1,0,FALSE,2,0,1
2017,46,"1478*A","Ivesia gordonii",126.746688678983,26.0376622061684,-2,-5,2,2,0,0,FALSE,2,0,1
2018,46,"1478*A","Ivesia gordonii",132.405837787836,23.4482851972576,-2,-5,10,6,1,0,FALSE,2,8,1
2018,46,"1478*A","Ivesia gordonii",127.860839240346,23.3712660243204,-2,-5,10,6,1,0,FALSE,10,0,1
2015,46,"1479*A","Arenaria congesta",147,5,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1479*A","Arenaria congesta",147,5,-10,-10,1.5,1,0,0,FALSE,1,0.5,1
2017,46,"1479*A","Arenaria congesta",147,5,-10,-10,2,1,0,0,FALSE,1.5,0.5,1
2018,46,"1479*A","Arenaria congesta",147,5,-10,-10,1,0.5,0,0,FALSE,2,-1,1
2014,14,"148*A","Heterotheca villosa",85,75,-10,-10,60,10,50,0,FALSE,NA,NA,1
2015,14,"148*A","Heterotheca villosa",85,75,-10,-10,59,4,18,0,FALSE,60,-1,1
2016,14,"148*A","Heterotheca villosa",85,75,-10,-10,5.2,5,0,0,FALSE,59,-53.8,1
2017,14,"148*A","Heterotheca villosa",85,75,-10,-10,5.4,4,0,0,FALSE,5.2,0.2,1
2018,14,"148*A","Heterotheca villosa",85,75,-10,-10,0,0,0,0,FALSE,5.4,-5.4,1
2015,46,"1480*A","Ivesia gordonii",136,19,-10,-10,0.6,0.8,0,1,FALSE,NA,NA,1
2016,46,"1480*A","Ivesia gordonii",136,19,-10,-10,2.5,3,0,0,FALSE,0.6,1.9,1
2017,46,"1480*A","Ivesia gordonii",136,19,-10,-10,0,0,0,0,TRUE,2.5,-2.5,0
2015,46,"1481*A","Senecio crassulus",135,16,-10,-10,0.6,2.5,0,1,FALSE,NA,NA,1
2016,46,"1481*A","Senecio crassulus",135,16,-10,-10,3,4,0,0,FALSE,0.6,2.4,1
2017,46,"1481*A","Senecio crassulus",135,16,-10,-10,4,7,0,0,FALSE,3,1,1
2018,46,"1481*A","Senecio crassulus",135,16,-10,-10,8,8.5,0,0,FALSE,4,4,1
2015,46,"1482*A","Ivesia gordonii",153,13,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1482*A","Ivesia gordonii",153,13,-10,-10,2.5,2,0,0,FALSE,1,1.5,1
2017,46,"1482*A","Ivesia gordonii",153,13,-10,-10,2,2,0,0,FALSE,2.5,-0.5,1
2018,46,"1482*A","Ivesia gordonii",153,13,-10,-10,0,0,0,0,FALSE,2,-2,1
2015,46,"1483*A","Agoseris glauca",152,10,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1483*A","Agoseris glauca",152,10,-10,-10,3.5,5.5,0,0,FALSE,1,2.5,1
2017,46,"1483*A","Agoseris glauca",152,10,-10,-10,16,7,5,0,FALSE,3.5,12.5,1
2018,46,"1483*A","Agoseris glauca",152,10,-10,-10,11,5.5,8,0,FALSE,16,-5,1
2015,46,"1484*A","Arenaria congesta",159.139529191599,8.57122752747149,-10,-10,1,1,1,1,FALSE,NA,NA,1
2015,46,"1484*B","Arenaria congesta",164.034524160401,6.88400896435034,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1484*C","Arenaria congesta",160.267886194025,2.53727142676398,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1484*D","Arenaria congesta",157.590051351909,7.44303080402418,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1484*E","Arenaria congesta",159.778608626176,11.6422913721384,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1484*A","Arenaria congesta",157.426318548694,9.31214947964673,-10,-10,1,1,0,1,FALSE,1,0,1
2016,46,"1484*A","Arenaria congesta",160.113290418901,9.45371675682738,-10,-10,2,3,1,0,FALSE,1,1,1
2016,46,"1484*B","Arenaria congesta",158.89492797575,10.7872810931719,-10,-10,2,3,0,0,FALSE,1,1,1
2016,46,"1484*C","Arenaria congesta",162.668563903987,5.74261729486991,-10,-10,2,3,0,0,FALSE,1,1,1
2016,46,"1484*A","Arenaria congesta",162.33258856474,9.80042144615145,-10,-10,2,3,0,0,FALSE,2,0,1
2017,46,"1484*A","Arenaria congesta",160,7,-10,-10,0,0,0,0,TRUE,2,-2,0
2015,46,"1485*A","Ivesia gordonii",172,8,-10,-10,0.8,0.8,0,1,FALSE,NA,NA,1
2016,46,"1485*A","Ivesia gordonii",172,8,-10,-10,2.5,3,0,0,FALSE,0.8,1.7,1
2017,46,"1485*A","Ivesia gordonii",172,8,-10,-10,0,0,0,0,TRUE,2.5,-2.5,0
2015,46,"1486*A","Lupinus argenteus",164.290680479064,19.1942824353535,-10,-10,3,2,1,1,FALSE,NA,NA,1
2015,46,"1486*A","Lupinus argenteus",163.287725073683,17.4755789751614,-10,-10,3,2,0,1,FALSE,3,0,1
2016,46,"1486*A","Lupinus argenteus",165,18,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1487*A","Ivesia gordonii",148,33,-10,-10,1.2,0.6,0,1,FALSE,NA,NA,1
2016,46,"1487*A","Ivesia gordonii",148,33,-10,-10,3,4,0,0,FALSE,1.2,1.8,1
2017,46,"1487*A","Ivesia gordonii",148,33,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1488*A","Arenaria congesta",150,34,-10,-10,1,1.1,0,1,FALSE,NA,NA,1
2016,46,"1488*A","Arenaria congesta",150,34,-10,-10,3,3,0,0,FALSE,1,2,1
2017,46,"1488*A","Arenaria congesta",150,34,-10,-10,0,0,0,0,TRUE,3,-3,0
2015,46,"1489*A","Senecio crassulus",142,45,-10,-10,0.8,0.3,0,1,FALSE,NA,NA,1
2016,46,"1489*A","Senecio crassulus",142,45,-10,-10,2,4,0,0,FALSE,0.8,1.2,1
2017,46,"1489*A","Senecio crassulus",142,45,-10,-10,8,4,0,0,FALSE,2,6,1
2018,46,"1489*A","Senecio crassulus",142,45,-10,-10,0,0,0,0,FALSE,8,-8,1
2014,14,"149*A","Eriogonum umbellatum",85,55,-10,-10,22,3,1,0,FALSE,NA,NA,1
2015,14,"149*A","Eriogonum umbellatum",85,55,-10,-10,21.5,3.5,5,0,FALSE,22,-0.5,1
2016,14,"149*A","Eriogonum umbellatum",85,55,-10,-10,23,4,3,0,FALSE,21.5,1.5,1
2017,14,"149*A","Eriogonum umbellatum",85,55,-10,-10,23,2,9,0,FALSE,23,0,1
2018,14,"149*A","Eriogonum umbellatum",85,55,-10,-10,24,3.5,9,0,FALSE,23,1,1
2015,46,"1490*A","Senecio crassulus",146.667036166803,44.9450813856444,-10,-10,1,1,1,1,FALSE,NA,NA,1
2015,46,"1490*A","Senecio crassulus",146.06656503976,45.8187582391976,-10,-10,1,1,0,1,FALSE,1,0,1
2016,46,"1490*A","Senecio crassulus",147,45,-10,-10,1.5,3,0,0,FALSE,1,0.5,1
2017,46,"1490*A","Senecio crassulus",147,45,-10,-10,1,1,0,0,FALSE,1.5,-0.5,1
2018,46,"1490*A","Senecio crassulus",147,45,-10,-10,0,0,0,0,FALSE,1,-1,1
2015,46,"1491*A","Eriogonum umbellatum",159,42,-10,-10,1.5,1,0,1,FALSE,NA,NA,1
2016,46,"1491*A","Eriogonum umbellatum",159,42,-10,-10,1.5,1.5,0,0,FALSE,1.5,0,1
2017,46,"1491*A","Eriogonum umbellatum",159,42,-10,-10,1.5,1,0,0,FALSE,1.5,0,1
2018,46,"1491*A","Eriogonum umbellatum",159,42,-10,-10,0,0,0,0,FALSE,1.5,-1.5,1
2015,46,"1492*A","Eriogonum umbellatum",163,41,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1492*A","Eriogonum umbellatum",163,41,-10,-10,1,1,0,0,FALSE,1,0,1
2017,46,"1492*A","Eriogonum umbellatum",163,41,-10,-10,1,0.5,0,0,FALSE,1,0,1
2018,46,"1492*A","Eriogonum umbellatum",163,41,-10,-10,0,0,0,0,FALSE,1,-1,1
2015,46,"1493*A","Ivesia gordonii",177,23,-10,-10,0.9,0.9,0,1,FALSE,NA,NA,1
2016,46,"1493*A","Ivesia gordonii",177,23,-10,-10,0,0,0,0,TRUE,0.9,-0.9,0
2015,46,"1494*A","Ivesia gordonii",166,23,-10,-10,0.6,0.6,0,1,FALSE,NA,NA,1
2016,46,"1494*A","Ivesia gordonii",166,23,-10,-10,0,0,0,0,TRUE,0.6,-0.6,0
2015,46,"1495*A","Eriogonum umbellatum",194.83158205923,12.3444940964193,-10,-10,1,1,1,1,FALSE,NA,NA,1
2015,46,"1495*B","Eriogonum umbellatum",188.860869382433,7.71603585063336,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1495*C","Eriogonum umbellatum",193.501494147644,15.7026220354972,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1495*D","Eriogonum umbellatum",182.689947008778,5.95887813646834,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1495*E","Eriogonum umbellatum",195.80880719735,13.7257109736293,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1495*F","Eriogonum umbellatum",183.628846894673,0.484430744715098,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1495*A","Eriogonum umbellatum",188.451783340959,11.9323264769576,-10,-10,1,1,0,1,FALSE,1,0,1
2016,46,"1495*A","Eriogonum umbellatum",188.205013398696,10.7227937359647,-10,-10,0.5,0.5,1,0,FALSE,1,-0.5,1
2016,46,"1495*B","Eriogonum umbellatum",193.777013418725,9.36987698812794,-10,-10,0.5,0.5,0,0,FALSE,1,-0.5,1
2016,46,"1495*A","Eriogonum umbellatum",189.436562573793,10.414026897053,-10,-10,0.5,0.5,0,0,FALSE,0.5,0,1
2017,46,"1495*A","Eriogonum umbellatum",190,10,-10,-10,0,0,0,0,TRUE,0.5,-0.5,0
2015,46,"1496*A","Lupinus argenteus",175,1,-10,-10,2,3,0,1,FALSE,NA,NA,1
2016,46,"1496*A","Lupinus argenteus",175,1,-10,-10,1.5,1,0,0,FALSE,2,-0.5,1
2017,46,"1496*A","Lupinus argenteus",175,1,-10,-10,0,0,0,0,TRUE,1.5,-1.5,0
2015,46,"1497*A","Lupinus argenteus",193,68,-10,-10,4,3,0,1,FALSE,NA,NA,1
2016,46,"1497*A","Lupinus argenteus",193,68,-10,-10,0.3,0.5,0,0,FALSE,4,-3.7,1
2017,46,"1497*A","Lupinus argenteus",193,68,-10,-10,0,0,0,0,TRUE,0.3,-0.3,0
2015,46,"1498*A","Ivesia gordonii",186,15,-10,-10,1,0.5,0,1,FALSE,NA,NA,1
2016,46,"1498*A","Ivesia gordonii",186,15,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1499*A","Lupinus argenteus",138,77,-10,-10,4.5,4,0,1,FALSE,NA,NA,1
2016,46,"1499*A","Lupinus argenteus",138,77,-10,-10,5,5,0,0,FALSE,4.5,0.5,1
2017,46,"1499*A","Lupinus argenteus",138,77,-10,-10,0,0,0,0,TRUE,5,-5,0
2014,1,"15*A","Ivesia gordonii",195,144,-10,-10,18,4,3,0,FALSE,NA,NA,1
2015,1,"15*A","Ivesia gordonii",195,144,-10,-10,18,6,23,0,FALSE,18,0,1
2016,1,"15*A","Ivesia gordonii",195,144,-10,-10,18.4,6.4,21,0,FALSE,18,0.399999999999999,1
2017,1,"15*A","Ivesia gordonii",195,144,-10,-10,0,0,0,0,TRUE,18.4,-18.4,0
2014,14,"150*A","Elymus lanceolatus",70,50,-10,-10,6,6,0,0,FALSE,NA,NA,1
2015,14,"150*A","Elymus lanceolatus",70,50,-10,-10,4.5,12.5,0,0,FALSE,6,-1.5,1
2016,14,"150*A","Elymus lanceolatus",70,50,-10,-10,10.5,15,0,0,FALSE,4.5,6,1
2017,14,"150*A","Elymus lanceolatus",70,50,-10,-10,15,13,0,0,FALSE,10.5,4.5,1
2018,14,"150*A","Elymus lanceolatus",70,50,-10,-10,12,15.5,3,0,FALSE,15,-3,1
2015,46,"1500*A","Lupinus argenteus",143,75,-10,-10,3,3,0,1,FALSE,NA,NA,1
2016,46,"1500*A","Lupinus argenteus",143,75,-10,-10,1,2,0,0,FALSE,3,-2,1
2017,46,"1500*A","Lupinus argenteus",143,75,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1501*A","Lupinus argenteus",140,77,-10,-10,4.5,3,0,1,FALSE,NA,NA,1
2016,46,"1501*A","Lupinus argenteus",140,77,-10,-10,0,0,0,0,TRUE,4.5,-4.5,0
2015,46,"1502*A","Lupinus argenteus",163,90,-10,-10,2.5,2.5,0,1,FALSE,NA,NA,1
2016,46,"1502*A","Lupinus argenteus",163,90,-10,-10,4,4,0,0,FALSE,2.5,1.5,1
2017,46,"1502*A","Lupinus argenteus",163,90,-10,-10,0,0,0,0,TRUE,4,-4,0
2015,46,"1503*A","Senecio crassulus",172,79,-10,-10,1,1.5,0,1,FALSE,NA,NA,1
2016,46,"1503*A","Senecio crassulus",172,79,-10,-10,1.5,2.5,0,0,FALSE,1,0.5,1
2017,46,"1503*A","Senecio crassulus",172,79,-10,-10,0,0,0,0,TRUE,1.5,-1.5,0
2015,46,"1504*A","Carex siccata",173,85,-10,-10,28,19,2,0,FALSE,NA,NA,1
2016,46,"1504*A","Carex siccata",173,85,-10,-10,34,20,0,0,FALSE,28,6,1
2017,46,"1504*A","Carex siccata",173,85,-10,-10,1.5,0.5,0,0,FALSE,34,-32.5,1
2018,46,"1504*A","Carex siccata",173,85,-10,-10,0,0,0,0,FALSE,1.5,-1.5,1
2015,46,"1505*A","Arenaria congesta",192,97,-5,-5,0.5,0.5,0,1,FALSE,NA,NA,1
2016,46,"1505*A","Arenaria congesta",192,97,-5,-5,2,2.5,0,0,FALSE,0.5,1.5,1
2017,46,"1505*A","Arenaria congesta",192,97,-5,-5,9,3,0,0,FALSE,2,7,1
2018,46,"1505*A","Arenaria congesta",192,97,-5,-5,5.6,3.5,0,0,FALSE,9,-3.4,1
2015,46,"1506*A","Lupinus argenteus",193,100,-10,-10,3,3,0,1,FALSE,NA,NA,1
2016,46,"1506*A","Lupinus argenteus",193,100,-10,-10,7,6,0,0,FALSE,3,4,1
2017,46,"1506*A","Lupinus argenteus",193,100,-10,-10,9,6,0,0,FALSE,7,2,1
2018,46,"1506*A","Lupinus argenteus",193,100,-10,-10,0,0,0,0,FALSE,9,-9,1
2015,46,"1507*A","Arenaria congesta",193,101,-5,-5,0.6,0.6,0,1,FALSE,NA,NA,1
2016,46,"1507*A","Arenaria congesta",193,101,-5,-5,2,2,0,0,FALSE,0.6,1.4,1
2017,46,"1507*A","Arenaria congesta",193,101,-5,-5,7,4,0,0,FALSE,2,5,1
2018,46,"1507*A","Arenaria congesta",193,101,-5,-5,5.5,2,0,0,FALSE,7,-1.5,1
2015,46,"1508*A","Chaenactis douglasii",180,100,-10,-10,0.7,1,0,1,FALSE,NA,NA,1
2016,46,"1508*A","Chaenactis douglasii",180,100,-10,-10,0,0,0,0,TRUE,0.7,-0.7,0
2015,46,"1509*A","Phacelia hastata",170,110,-10,-10,0.6,0.5,0,1,FALSE,NA,NA,1
2016,46,"1509*A","Phacelia hastata",170,110,-10,-10,0,0,0,0,TRUE,0.6,-0.6,0
2014,14,"151*A","Elymus lanceolatus",80,65,-10,-10,3,6,0,0,FALSE,NA,NA,1
2015,14,"151*A","Elymus lanceolatus",80,65,-10,-10,4.5,9,0,0,FALSE,3,1.5,1
2016,14,"151*A","Elymus lanceolatus",80,65,-10,-10,2,5.5,0,0,FALSE,4.5,-2.5,1
2017,14,"151*A","Elymus lanceolatus",80,65,-10,-10,4,8,0,0,FALSE,2,2,1
2018,14,"151*A","Elymus lanceolatus",80,65,-10,-10,1.5,7.5,0,0,FALSE,4,-2.5,1
2015,46,"1510*A","Eriogonum umbellatum",163.107482306983,111.68782017299,-10,-10,1,1,1,1,FALSE,NA,NA,1
2015,46,"1510*B","Eriogonum umbellatum",165.562981988487,112.27947590825,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,46,"1510*A","Eriogonum umbellatum",165.664208202787,111.082669359781,-10,-10,1,1,0,1,FALSE,1,0,1
2016,46,"1510*A","Eriogonum umbellatum",166.618639060042,110.910261648661,-10,-10,1,1,1,0,FALSE,1,0,1
2016,46,"1510*B","Eriogonum umbellatum",167.961954193706,112.345965333117,-10,-10,1,1,0,0,FALSE,1,0,1
2016,46,"1510*A","Eriogonum umbellatum",165.738165763942,113.940355241687,-10,-10,1,1,0,0,FALSE,1,0,1
2017,46,"1510*A","Eriogonum umbellatum",165,112,-10,-10,0,0,0,0,TRUE,1,-1,0
2015,46,"1511*A","Lupinus argenteus",126,81,-10,-10,3,3.5,0,1,FALSE,NA,NA,1
2016,46,"1511*A","Lupinus argenteus",126,81,-10,-10,5,5,0,0,FALSE,3,2,1
2017,46,"1511*A","Lupinus argenteus",126,81,-10,-10,0,0,0,0,TRUE,5,-5,0
2015,46,"1512*A","Lupinus argenteus",125,88,-10,-10,3,3,0,1,FALSE,NA,NA,1
2016,46,"1512*A","Lupinus argenteus",125,88,-10,-10,2,4,0,0,FALSE,3,-1,1
2017,46,"1512*A","Lupinus argenteus",125,88,-10,-10,0,0,0,0,TRUE,2,-2,0
2015,46,"1513*A","Eriogonum umbellatum",125,103,-10,-10,1,1,0,1,FALSE,NA,NA,1
2016,46,"1513*A","Eriogonum umbellatum",125,103,-10,-10,2,1,0,0,FALSE,1,1,1
2017,46,"1513*A","Eriogonum umbellatum",125,103,-10,-10,3,1,0,0,FALSE,2,1,1
2018,46,"1513*A","Eriogonum umbellatum",125,103,-10,-10,3.5,1,0,0,FALSE,3,0.5,1
2015,46,"1514*A","Phacelia hastata",120,91,-10,-10,1.3,0.5,0,1,FALSE,NA,NA,1
2016,46,"1514*A","Phacelia hastata",120,91,-10,-10,0,0,0,0,TRUE,1.3,-1.3,0
2015,46,"1515*A","Lupinus argenteus",68,100,-10,-10,3,2,0,1,FALSE,NA,NA,1
2016,46,"1515*A","Lupinus argenteus",68,100,-10,-10,7,4,0,0,FALSE,3,4,1
2017,46,"1515*A","Lupinus argenteus",68,100,-10,-10,0,0,0,0,TRUE,7,-7,0
